Original_File_Name,Date,County,Med_County_Sales,Rec_County_Sales
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Pueblo,924444,3140055
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Routt,1,835572
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Saguache,0,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,San Juan,0,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,San Miguel,52220,437620
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Sedgwick,1,1
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Summit,142523,1412253
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Teller,1,0
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Weld,356553,2567248
0916_MarijuanaSalesReport PUBLISH.xlsx,2016-09-30,Non-Reported,889923,4942418
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Adams,416490,4578245
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Alamosa,1,0
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Arapahoe,1472572,8954428
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Archuleta,1,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Boulder,2202702,5993882
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Chaffee,1,352254
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Clear Creek,69509,486814
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Conejos,0,380038
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Costilla,1,265876
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Denver,17196445,28578229
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Eagle,173346,852099
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,El Paso,8569109,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Fremont,189039,0
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Garfield,342751,1608072
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Gilpin,1,253131
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Grand,1,258512
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Gunnison,1,481440
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Huerfano,0,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Jefferson,1637140,4226976
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Lake,0,198027
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,La Plata,376178,1954316
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Larimer,1303215,4204839
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Las Animas,1,2343718
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Mesa,1,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Moffat,1,0
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Montezuma,65684,1412949
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Montrose,1,0
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Morgan,1,621119
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Ouray,1,404670
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Park,1,304140
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Pitkin,71227,527278
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Pueblo,645119,2730719
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Routt,205695,665803
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Saguache,0,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,San Juan,0,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,San Miguel,40475,242681
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Sedgwick,1,1
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Summit,156993,1235632
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Teller,1,0
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Weld,242582,2535546
1016_MarijuanaSalesReport PUBLISH.xlsx,2016-10-31,Non-Reported,564284,4043880
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Adams,529977,4396031
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Alamosa,1,0
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Arapahoe,1458869,8514717
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Archuleta,1,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Boulder,2099029,5444937
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Chaffee,1,308023
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Clear Creek,70063,431209
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Conejos,0,320078
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Costilla,1,228406
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Denver,17182972,26146211
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Eagle,150334,886933
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,El Paso,8011818,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Fremont,1,0
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Garfield,317199,1372095
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Gilpin,1,187219
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Grand,1,250357
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Gunnison,1,390416
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Huerfano,0,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Jefferson,1474361,3935409
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,La Plata,339564,1718599
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Lake,0,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Larimer,1211727,3964140
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Las Animas,1,2305460
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Mesa,1,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Moffat,1,0
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Montezuma,62866,1212346
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Montrose,1,0
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Morgan,1,558715
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Ouray,1,298217
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Park,1,277990
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Pitkin,60322,445008
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Pueblo,659236,2583047
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Routt,168346,593501
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Saguache,0,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,San Juan,0,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,San Miguel,30453,146596
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Sedgwick,1,1
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Summit,1,1314039
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Teller,1,0
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Weld,1,2417762
1116_MarijuanaSalesReport PUBLISH.xlsx,2016-11-30,Non-Reported,1012303,3735431
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Adams,568391,4593466
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Alamosa,1,0
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Arapahoe,1447994,9260969
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Archuleta,1,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Boulder,2510721,5821440
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Chaffee,1,351614
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Clear Creek,61999,526729
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Conejos,0,339375
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Costilla,1,223780
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Denver,16064917,27400081
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Eagle,163815,1398924
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,El Paso,8417826,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Fremont,173405,0
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Garfield,322592,1451481
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Gilpin,1,204163
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Grand,1,390044
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Gunnison,1,530400
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Huerfano,0,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Jefferson,1545983,4354956
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Lake,0,182830
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,La Plata,334003,2011310
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Larimer,1260854,4145435
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Las Animas,1,2389493
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Mesa,1,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Moffat,1,0
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Montezuma,1,1211288
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Montrose,1,0
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Morgan,1,579314
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Otero,1,0
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Ouray,1,334503
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Park,1,301869
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Pitkin,70724,1065431
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Pueblo,637069,2566125
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Routt,188092,789398
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Saguache,0,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,San Juan,0,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,San Miguel,30626,316572
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Sedgwick,1,1
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Summit,163465,2203456
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Teller,1,0
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Weld,309108,2486668
1216_MarijuanaSalesReport PUBLISH.xlsx,2016-12-31,Non-Reported,600769,3789891
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Adams,520138,4192709
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Alamosa,1,0
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Arapahoe,1137598,8481055
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Archuleta,1,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Boulder,1943678,5351831
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Chaffee,1,316009
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Clear Creek,52434,584198
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Conejos,0,294331
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Costilla,1,214330
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Denver,15275938,25681498
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Eagle,135334,1297711
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,El Paso,7656270,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Fremont,1,0
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Garfield,308266,1373945
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Gilpin,1,157003
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Grand,1,378163
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Gunnison,1,546542
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Huerfano,0,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Jefferson,1370186,4098431
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Lake,0,188571
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,La Plata,301119,1655168
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Larimer,1099359,3695944
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Las Animas,1,2162976
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Mesa,1,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Moffat,1,0
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Montezuma,55703,1146208
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Montrose,1,0
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Morgan,1,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Otero,1,0
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Ouray,1,326182
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Park,1,267804
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Pitkin,66911,1164037
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Pueblo,515017,2334107
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Routt,186048,938153
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Saguache,0,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,San Juan,0,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,San Miguel,35319,426586
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Sedgwick,1,1
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Summit,1,2678675
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Teller,1,0
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Weld,267811,2382718
0117_MarijuanaSalesReport PUBLISH.xlsx,2017-01-31,Non-Reported,785479,3683538
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Adams,602151,4117924
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Alamosa,1,0
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Arapahoe,1330979,8243087
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Archuleta,1,498578
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Boulder,1728022,5165008
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Chaffee,1,311277
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Clear Creek,59126,551247
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Conejos,0,331768
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Costilla,1,214658
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Denver,14300291,25223748
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Eagle,136357,1277562
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,El Paso,7876520,1
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Fremont,164115,0
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Garfield,274508,1492785
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Gilpin,1,180512
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Grand,1,366095
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Gunnison,1,493440
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Huerfano,0,1
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Jefferson,1519126,3970982
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,La Plata,282052,1708769
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Lake,0,187885
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Larimer,1041868,3771110
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Las Animas,31212,2558480
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Mesa,1,1
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Moffat,1,0
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Montezuma,57030,1275430
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Montrose,1,0
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Morgan,1,623494
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Otero,1,0
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Ouray,1,331947
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Park,1,275968
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Pitkin,64017,1076901
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Pueblo,562271,2575500
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Routt,161179,912576
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Saguache,0,1
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,San Juan,0,1
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,San Miguel,22889,394742
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Sedgwick,1,1
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Summit,138716,2403241
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Teller,1,0
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Weld,270319,2440896
0217_MarijuanaSalesReport PUBLISH.xlsx,2017-02-28,Non-Reported,451665,2690356
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Adams,913402,5044686
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Alamosa,1,0
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Arapahoe,1334138,10106784
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Archuleta,1,605222
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Boulder,1997004,6322530
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Chaffee,1,423717
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Clear Creek,64572,640228
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Conejos,0,401292
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Costilla,1,295783
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Denver,17960587,30626743
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Eagle,163530,1472005
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,El Paso,9287927,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Fremont,182868,0
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Garfield,336144,1854980
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Gilpin,1,216220
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Grand,1,452276
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Gunnison,1,617409
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Huerfano,0,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Jefferson,1607995,4831958
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,La Plata,338875,2125562
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Lake,0,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Larimer,1197682,4573556
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Las Animas,35131,3349342
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Mesa,1,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Moffat,1,0
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Montezuma,63516,1684919
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Montrose,1,0
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Morgan,1,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Otero,1,0
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Ouray,1,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Park,1,356540
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Pitkin,74384,1277247
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Pueblo,676620,3341395
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Routt,1,1010851
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Saguache,0,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,San Juan,0,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,San Miguel,27209,477587
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Sedgwick,1,1
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Summit,158399,2854198
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Teller,1,0
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Weld,297470,2751277
0317_MarijuanaSalesReport PUBLISH.xlsx,2017-03-31,Non-Reported,734230,5197840
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Adams,1170547,4969567
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Alamosa,1,0
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Arapahoe,1171574,9966130
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Archuleta,1,409149
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Boulder,2002527,5899546
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Chaffee,1,356366
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Clear Creek,53972,478629
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Conejos,0,404901
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Costilla,1,256910
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Denver,19101844,30186897
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Eagle,160790,938098
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,El Paso,8978250,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Fremont,178131,0
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Garfield,307340,1809692
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Gilpin,1,191824
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Grand,1,265989
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Gunnison,1,432842
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Huerfano,0,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Jefferson,1408453,4695857
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Lake,0,196156
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,La Plata,347940,1867263
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Larimer,1235650,4578590
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Las Animas,30610,2875977
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Mesa,1,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Moffat,1,0
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Montezuma,72479,1683864
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Montrose,1,0
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Morgan,1,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Otero,1,0
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Ouray,1,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Park,1,301838
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Pitkin,1,625875
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Pueblo,583583,3094658
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Routt,1,689882
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Saguache,0,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,San Juan,0,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,San Miguel,18710,161211
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Sedgwick,1,1
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Summit,141152,1630117
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Teller,1,0
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Weld,293539,2626833
0417_MarijuanaSalesReport PUBLISH.xlsx,2017-04-30,Non-Reported,792301,4628620
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Adams,1075187,5013781
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Alamosa,1,0
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Arapahoe,1171273,9370054
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Archuleta,1,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Boulder,1906922,6368428
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Chaffee,1,433627
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Clear Creek,55309,460991
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Conejos,0,444090
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Costilla,1,332894
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Denver,18140806,30503582
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Eagle,124904,689235
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,El Paso,8925573,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Fremont,1,0
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Garfield,321107,1911323
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Gilpin,1,196823
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Grand,1,218635
